,asin,helpful,rating,reviewText,reviewTime,reviewerID,reviewerName,unixReviewTime
1479,B002HE1H6S,"[0, 0]",5,"Have is the bad boy trying to do the right thing.  Charity wants him to do ""the"" wrong things with her.  The story of Gabe and Charity will keep you turning pages.  The characters were great together.","04 10, 2014",A1N39X5ZMRQFIQ,M,1397088000
9347,B000JMLBHU,"[0, 0]",5,Simply outstanding even though I've read it before.  Verne is an outstanding writer for a n y generation.  Offer this to your children.,"11 6, 2013",AB3EF5PVHCBHY,"Amazon Customer ""reader""",1383696000
9470,B0023B12TW,"[2, 2]",5,"I loved this book. The words and thoughts of a young woman from the South, Memphis Layne, rang true. Funny and thoughtful. She and most of the other characters seemed very real. One reviewer was annoyed at some errors in grammar and spelling. They annoy me as well, but there were a lot fewer in this book than in many of the other Kindle books I've read. The few errors in this book did not keep me from thoroughly enjoying it. The only ""dislike"" I had was the last few paragraphs of the ending/epilogue, which were unnecessary and didn't add anything to the story but puzzlement about why they were included.","10 18, 2012",A1JU8X1J6IRQR,muffiemae,1350518400
6006,B0032C993W,"[4, 5]",5,"I think that the concept of this book was a good idea, however, the relationship between the main characters seemed super forced. At the beginning, the heroine is like I don't want to get married, I'm married to my career; the hero is just trudging along because his mom controls his life. By the end, some thing happen, and all of a sudden, they are all over each other, happy to be getting married and happy the grooms mom interfered. I kind of felt that the author just threw these 2 people together for the sake of book getting a book published. I feel that had more attention gone into building the relationship, I would have enjoyed this one better.","01 6, 2012",A1F57AL6UUKZCU,Rachel,1325808000
8188,B001V9KG4E,"[0, 1]",5,I read this story a year ago.  It grabs you from the very beginning and never let's go.  Here it is a year later and I still remember how I felt when reading this book.  Definitely not a waste of time or money.  Kudos Stan Morris!,"06 17, 2013",A23ODOI8AJBCDN,Kindle Customer,1371427200
513,B0031MA3H4,"[5, 6]",5,"I'm not much of a romance fan, but this story sounded like just the thing to cleanse my literary palate for the new year. The fact that it's relatively short and just 99 cents definitely helped. But frankly, I was a little disappointed.First, the other reviewer's comment about the formatting for Kindle was spot on. Bizarre characters, strange indenting, chapter titles that start at the bottom of a page, typos - it needs some cleaning up. It's very distracting when you're trying to get into a story. That said, the formatting in no way influenced my rating.The Haircut is a wonderful concept but the execution could have been better. The back and forth in the barber shop went on *forever* using the same words and phrases. I understand that the barber was conflicted about the girl's request. I understand the girl wanted it done ""like the boy's haircut."" But the characters just kept saying the exact same thing. I enjoy scenes of conflict but this one just got tedious.As I said, I don't read romances so perhaps this is a common device, but the repetition throughout seemed to be included to simply fill space. It was so distracting and frustrating, in fact, that I simply stopped reading about 60% in. I mean, the ending isn't any secret, is it?So why did I give it three stars? It's a lovely story, and I really enjoyed learning a little about Misha. I also think tightening it up by about a third would make this a very readable little gem.If this review gave you information that was helpful, please feel free to click the YES button below!","01 2, 2010",A99HBVQL5ST66,FancyPants,1262390400
3489,B002VWKEYC,"[0, 1]",5,"Set in futuristic Vegas, we find that ""Sin City"" has lost none of its debauchery and in fact has only added to the reputation that anything goes. When Payce Halligan is assigned a new partner she is understandably horrified, working alone has created a bubble where she is not responsible for the life or death of someone close in her work. After being responsible for the death of her prior partner and love she has hardened her heart and does not plan on changing that any time soon.  However, since she does answer to the head of the Las Vegas Police Department she gets no choice in the matter.Her newly assigned partner Gavin McAllister is a good looking trainee with a faint British accent. He is an addition to her work she is not sure she is ready for.When they are called out to three separate crime scenes, all with the same M.O. they find themselves on the path of a fanatical serial killer. Each of the victims is a young woman, hung upside down and crucified, left to bleed out and with initials carved into their bodies. The ritualistic killing makes Payce think of the Amazon Casino where Costumes are still used so this is where their investigation begins. Little do Payce and Gavin know that they are about to become the hunted in this bizarre fantasy being followed by a madman.PI Barrington brings to life a very real future. Her characters are very likable and have a great sense of humor even in the dire situations that they find themselves. The story is fast paced and hard to put down, move over J.D Robb, here comes another look at the future. A gritty Las Vegas is an exceptional setting and P.I Barrington has a knack of making you feel like you are there. This is a great book to ad to your library, you will love the interplay. I can't wait for the second installment.","08 13, 2010",A14RM0I9F9FU8V,TicToc,1281657600
8121,B00403MNZ8,"[5, 5]",5,"MJD's writing has gradually become erratic and disappointing. I know this is just a short prequel, but it still manages to display some of the most annoying characteristics of her more recent books. Characters are caricatures. The humour is too forced, too over-the-top, tries too hard to be hip, is not funny, and overall it insults her fans and former fans. In short, it bombs.I used to buy her books as soon as they came out. Then I started trying them out first from the library, as soon as they came out. Then I started eventually getting around to reading them from the library, when I had nothing else new to read.  Now, I'm not sure I will even bother reading any of her new books. I don't know what happened, or why her editors let her get so far off-track, but this short piece, like some of her recent longer works, was painful to read.","12 12, 2011",A3E5Z87YBD11NE,Ann de Vries,1323648000
11281,B004DNWS2S,"[0, 0]",5,"I'm glad this was a freebie. I understand it was a ""short"" romantic mystery, but this was a waste of time. It was way too short.There was no point in getting caught up in the storyline, because the story was over so quickly.  If there was a full mystery book available, there wasn't enough of the ""short"" to make me want to pursue the storyline. That is, unless it was FREE too.","05 20, 2013",A8RL5L4BJTEMB,JigsawGirl,1369008000
2626,B002HMCLFQ,"[3, 4]",5,"All for Secret Service agents have secrests, even those no longer in service.  Meet Argus Ward, a former Secret Service agent who runs a protection agency catering to the rich and famous.  His secret: he is a functioning paranoid schizophrenic.  Accused of killing a famous client, who is also the richest man in America, Argus finds himself with no memory of the murder and in a psychiatric ward.  But how do you prove the world is out to get you when you're a diagnosed paranoid schizophrenic?  It's not real, it's only paranoia, right?Eric Christopherson's debut novel is a psychological thriller with twists and turns.  Is he paranoid?  Is it real?  He easily blurs the reality line in Cracked-Up.  Christopherson is masterful with his descriptions of what being a paranoid schizophrenic would be like.  I couldn't tell what was real and what was ""an episode"" at certain points.  I was sure Argus Ward had ""Cracked-Up"" and then I was sure he was sane and so the cycle went until the end.  If you're in the mood for twists and turns, pick this one up.  I plan on reading more by Mr. Christopherson.","07 28, 2010",A1YTA3TBWBPCPG,blondie,1280275200
4385,B001VLXME8,"[0, 0]",5,Best writter ever. I love this womans books so much. I have every one of her books. Rock on gems.,"01 3, 2013",A3AJXT8M8WHR3T,peggy gilstrap,1357171200
5219,B002HE1H2W,"[10, 11]",5,"As a writer  of both homoerotica and heteroerotica, I read this story with a critical eye and, to be honest, bought it to check out my competition!  What a pleasant surprise, to read such a well-written story.  True, there are a few spots where the editing could have been a bit better (at one point the main character is lying on his back, then all of a sudden he's on his front), but these small blemishes did not take away from the beautiful language of the piece and the clever plot (and twist at the end, which I won't spoil!).  Short but sweet, and very sexy (without being just about sex).  I'll be looking for more work by Ms. Strauss in the future.","01 31, 2011",A29PZR73GSKBZT,"Shira Anthony ""Author & Avid Reader of M/M Ro...",1296432000
2253,B001O0EFBK,"[1, 2]",5,"I enjoyed this book so very much.  It was almost painful when circumstances seemed impossible.  Some of the characters were hard to like at times, except Julie, who was my favorite.  But the writer weaved some magic and it all turned out for the best.  And nobody had to die which is kind of what I was expecting.","06 4, 2012",A12FG77EUFJKEY,David Morris,1338768000
9459,B002YX0NX0,"[4, 5]",5,"Heather Killough-Walden is a very creative and daring writer. She makes great dialogue, unexpected twists, memorable and lovable characters (even the antagonists), and all her plots are very well written.  I've been following her for years, along with other fans who discovered her in some of the first websites she contributed to.  Like many of them, and those who have found her through recommendations, she has quickly became the top ""favorite"" and to me the main reason why I kept on going back to those websites, waiting for the next installments to her stories which are always in the fantasy or sci-fi realm, although sometimes they were also very sensual.The Chosen One is one of her fantasy novels, and it's full of dark magic, mystery and suspense.  You will fall in love with the characters, and it will keep you wishing that there is more to the story and that you will get to know the other minor characters more.  (Maybe in the next books then. Right, Heather?) It's exciting, provocative, thrilling, and over-all it's a hell of a ride.  Enjoy it, and along with the rest of us, keep on bugging the author to produce more stories like this especially those about the characters that we already fell in love with.Keep them coming Heather!","05 16, 2011",A3EC153OOSK18D,Amazon Customer,1305504000
8381,B002PKBL5G,"[0, 0]",5,"Not worth the price for only 65 pages.  This was my first book by this author and will be my last.  The story line was so different from other books of this type, and I had high hopes, but was disappointed.  Reading other reviews, I see this is a series, and the rest of the books that follow are a lot better.  Unless the author offers a book from this series for free, I won't be taking a chance. (ljb)","12 5, 2013",AHMV0N47XOIMZ,NavyWave62,1386201600
1556,B0044KM0ZU,"[7, 11]",5,"I enjoy time travel tales, but not in the literary company of an annoyingly bitchy, clueless heroine whom we expect to be somewhat intelligent or  perceptive about people. She's a friggin' psychologist by profession!  But she understands less than nothing about human behavior in either the present or past, and seems incapable of understanding this skill no matter how many times she's slammed in the face with a learning experience.  The hero from the past is sweet, but in a century where he would have been far more ""worldly"" about the opposite sex, he's unbelievably clueless about his sexual allure. Aside from that, the story is too disjointed to hold together or tie together, and the sex is so random and unaffectionate that it's hard to believe it would happen at all.  The single star is based on hope: I'd like to believe the author's skills improved in later books.","03 8, 2011",A4C633DW9300Q,Ozmatoo,1299542400
8946,B001ISOPTA,"[5, 6]",5,"Megan Warden is an Enforcer for her werewolf Pack.  As such, she is the second most important wolf in her compound.  Megan is traveling to the wedding of a cousin and has been asked to pick up another wolf at the airport; her sister's anchor, Shane Rosario. Megan doesn't think anything of it until she smells him and once that happens nothing can stop the two from mating.Shane Rosario denies the wolf inside of him.  Brought up by his mother to hate what he is, Shane never loses control and never changes.  When Megan Warden picks him up at the airport and Shane senses his inner wolf rumbling, he is shocked but goes with the flow.  One mating later, the two are at odds at their sudden relationship.Shane refuses to give up his medicine and life in Las Vegas.  Megan can't imagine living outside of her pack.  Refusing to give Shane an ultimatum, Megan vows that she won't press him for more than he can give, even though each day without him breaks her heart into tiny pieces.Fated clicked with me instantly.  I felt Megan's tenacity at not wanting to give up her pack but I also felt Shane's shame for being a werewolf.  Lauren Dane has written a highly emotional story in Fated.  Shane and Megan face real fears and have to make agonizing choices.Fated was about communication and working through problems.  The mating of Shane and Megan took them by surprise but they refused to give up on their mating and each other.  Just the way a loving relationship should be.  Mark Fated in the winner's column! I loved it!Natalie S.","11 1, 2008",A1PW5SQLR0Z6IH,"Natalie S ""ns65""",1225497600
9944,B00264H2VI,"[0, 0]",5,"The early stories are quite well done, but later in the book there are many I gave up on because they are revoltingly violent and/or not very interesting.  I would have quite liked to read more stories featuring the Jack Daniels character.","05 1, 2013",A1VXG7MSC5SOFB,EAVG,1367366400
8732,B003P2VH98,"[0, 2]",5,"This book was first book that I'd read from this author and I shall not be going back for another.  There wasn't enough story to really stay engaged with the characters.  Also, there didn't seem to be much chemistry between the main characters.  Save your money.","10 23, 2011",A21N1BPPKVOQTP,Christina,1319328000
5559,B002TSAORU,"[5, 5]",5,"A pregnant mother and her thirteen-year-old son flee an abusive home to find shelter in anonymity. Fate leads them to the small village of the boy's deceased father and a flat provided by the housing council. When they find ominous messages scribbled beneath peeling wallpaper they make their first chore in the new home a paint-over of the walls. But the messages put fear into the boy while a unique cane carried by the lady from the council disquiets his mom. With that foreshadowing the author cleverly sets up a climate of foreboding that lets the reader know more dire circumstances will follow.The excerpt sadly ends here, but the synopsis of Coombe's Wood promises that there are secrets in the adjacent woods. This reader is eager to discover what those secrets are.","02 5, 2008",A1TE20KUN3R9KL,"Patricia Hester ""Pat""",1202169600
5135,B004C44556,"[0, 0]",5,"Where's the rest of the story......what a waste of time.  The writer could have had an amazing story, had the book ever been completed.  What happened?  Something tragic happen to the writer?  I just don't get it.","01 15, 2014",A1HLN3UN8PVPH9,Cynthia Freeman,1389744000
2424,B002AJ7X2C,"[0, 0]",5,It could have been so much better. It seemed thrown together. To have started with such a fantastic idea the story consisted of nothing but gore and predictability. It would be stretching it to call this the very bare skeleton of a great book. The whole thing was much too rushed and unbelievable.,"01 20, 2012",A3DA91KQ8UQ76Q,Amber Fueston,1327017600
436,B000ZC8DPM,"[0, 0]",5,"cute & entertaining, past it on as a read for friends and family lighhearted. I really ejoy this author, Stephanie Bod","01 11, 2013",A5RVUWANNU31Y,carol  Normandin,1357862400
9159,B002AJ7X2C,"[0, 1]",5,"This is more of a short story than a novella and a relatively quick read.Great story line, good character development, good ending.  When I finished I wanted more, and couldn't believe the book ended so quickly...I picked this up for free.  I am not sure I would have been happy had I paid for it, however.","06 21, 2012",A129J1AB2RZGUN,CJReview,1340236800
4654,B0032J0IJ4,"[0, 0]",5,"A short Jaci burton novella.  It was okay, but her longer novels are much better.  Still love Jaci Burton though.","07 31, 2013",AA0ACNQ10WR4U,Maddie's grandma,1375228800
3367,B004DCB2XU,"[1, 3]",5,I could not make it through these books. Each one was worse than the other. I like this kind of genre but these were poorly written and not worth the money I paid to read them.,"10 29, 2012",AVY3HBMTEOP9F,"Jennifer Lee ""jlee""",1351468800
822,B001FOR93Q,"[0, 0]",5,"I did start reading this, but couldnot really get to grips with this story. So I could not review it","12 30, 2012",A1NL6VKL2UENMQ,marglyn,1356825600
2052,B0016IXMDW,"[1, 2]",5,"Lacey Vaughn has bad taste in men.  She thinks it is her fault and maybe she just isn't good in bed.  Her best friend, Nick Stone, offers to give her lessons on the fine art of sex.Nick Stone wants Lacey.  He hates watching her with other men and will do what it takes to make her realize he is the man for her.Will Lacey risk her friendship with Nick for lessons in sexual pleasure?  Can Nick show Lacey that the two of them are meant to be more than friends?Touching Lace is steamy and sexy.  The Vaughn family is wonderful and I love Lacey's overprotective brothers.  Nick is just the man to stand up to them and show them he is the one for Lacey.  When Lacey first starts to see Nick in a new light, it is explosive and I love it.  Nick and Lacey steamed up my computer screen and I love a good friends-to-lovers story.  Lacey fights it, but she is no match for Nick when it comes to him winning over her heart.  I can't wait for the next story in the Vaughn Series!Jambreareviewed for Joyfully Reviewed","07 9, 2008",A320TMDV6KCFU,MNix,1215561600
2893,B001VLXME8,"[0, 0]",5,"What  i read seemed to be an outline suggestion for a  much longer book with a filled out plot and expanded characters.  I didnt realize it was a brief, short story.  Where's the real novel?","03 28, 2013",AK5ETIYOJ5QPI,"Patti ""Patti""",1364428800
7767,B003ATPPVM,"[0, 3]",5,"Let's see first off this book was so bad I couldn't even get through it, I'm at 63% and I can't bring myself to waste anymore of my time on it. With that being said here's what I can tell you about what I have read--there's no character development, Ral all but rapes Ariel in the first chapter, he's not really a sexy leading man with his razor sharp teeth which kinda makes the ""love"" scene a little scary, he talks like a caveman but is some super strong intelligent alien race. Ariel, while I could see would be some frightened girl is pretty much a shell she has no personality and falls in love with this Alien who rapes her and finds she just loves having sex with him, here I can only say . . . wait . . . what? There's too many poorly written sex scene don't get me wrong I love a good romance and I appreciate well written love scenes but these were lack luster and seemed to come on every other page. Also once they make it to his home planet the author was not very creative, the world consist of three colors, I love red, purple and black but the whole planet in this three color palette is boring. She also seems to like the words snarl and growl they were used far too often, using the same words over and over again makes reading this book tedious. I got this book for free had I not and actually spent the way too high asking price I would have returned it when I hit the fifth page on my kindle. There are way too many good self-published authors out there to waste your time on this book.","07 6, 2012",A1QD53IQFR6X1T,ParanormalLove,1341532800
2788,B002AJ7X2C,"[0, 0]",5,"These 2 guys really have some issues and that what makes them really good lol.Ive read numerous books of theirs and this one ranks right up there with the rest. I can  see this as a movie,it would make a geat and better horror movie than stuff out there today.Im sorry but PG-13 is NOT a horror movie.","12 22, 2013",ALT9YNLVQXB2I,Michael McPhearson,1387670400
3924,B00273BHCS,"[0, 0]",5,"Read all 16 books in a month, can't wait till the next book in June to come out already pre ordered it also looking forward to more books on the McKay and West family. Like to see if anything happens to Seirre and Boone. Please keep up the the greats stores","05 4, 2013",A2YJSJOFSJ2FT,Cathy J Rooney Jones,1367625600
11433,B002AJ7X2C,"[0, 0]",5,Bravo to the authors for pairing up to do this short story...the concept was interesting...each to their own story and winding down with mingling the two story lines into one fine story in the end. A quick read plus a good lesson there on don't pick up hitchhikers and don't be one either.,"12 28, 2010",A6FECIUQT0W1G,Pennybinker,1293494400
4390,B002F0826C,"[1, 1]",5,"With each Markhat tale I read, I am farther drawn into the world in which he lives.  Fiction is a great escape, and Rannit ranks up at the top of places I wish I could visit, on a scale with The Wastelands, and The Shire.  An excellent read!","03 21, 2012",A311Y854H5WCIZ,JGandy,1332288000
5289,B001QIGZR2,"[0, 0]",5,"I have just recently become acquainted with Joe Hill, and I am so pleased to have found him.  I am a huge fan of Stephen King, and have read everything released of his.  Joe Hill is both prolific and enchanting..love his stories and books.  I have a big collection of his that I haven't gotten to yet, but anticipate the enjoyment to come.  This story is an excellent read. Loved every minute of it.","01 14, 2014",A33K8HHYAL8HZK,"C. Osborn ""coffee nut""",1389657600
5115,B002F3PPVE,"[0, 0]",5,"My Soul to Lose by Rachel Vincent is the prequel novella to the Soul Screamers series. This novella starts with Kaylee just having fun with her best friend Emma at the mall, looking for dresses for the homecoming dance. When Kaylee suddenly feels one of her panic attacks starting to come on, she hopes to avoid a public meltdown. When she fails to avoid the source of her panic attack, she begins to scream uncontrollably in the middle of the mall. When she cannot stop screaming, she is sedated and wakes up in the psychiatric unit at the local hospital.I have read the first three books in the Soul Screamers series, and then I heard about the Soul Screamer Challenge put on by Fiktshun. I decided it would be fun to start over and read all the novellas along the way. I am really glad I did after read My Soul to Lose for the first time. If you have read even the first book in the Soul Screamers series, there are little things to notice in the novella. It is kind of fun, because it almost like a private joke for someone who has already been introduced to Soul Screamers. I hope that re-reading the books and reading the novellas will open my eyes to things I did not notice before.My Soul to Lose is a super fast, but awesome read. It is a great start to an amazing series. I am curious about Lydia, and I do not know if she ever returns in future books. I cannot wait to read all the books and find out. Even if you have already read the Soul Screamers, My Soul to Lose is a must read for any fan.**Unabridged Bookshelf purchased this book**","01 28, 2012",AQX63TXTLZYG2,Chandra Haun,1327708800
1363,B0029ZBK5S,"[0, 0]",5,I was under the impression Grey wrote sage brush westerns. Nope this is the history of early Ohio.  Worth the read.,"07 7, 2013",A1YFDLFZ6E0PJB,"Bruce Cadwallader ""dirty job""",1373155200
8266,B001D49LRU,"[0, 0]",5,"This book is not something to go completely crazy over.  However, if you are looking for a cute, romance (not sex, but romance)novel...look no further and enjoy a quite night or afternoon with this quick read.","02 3, 2013",A3AGZMFF5MXXG4,Amazon Customer,1359849600
10200,B001QOGLPC,"[1, 1]",5,"Third book of the Wizards series, Gerald returns to Kimyra to find his missing daughter, only to find himself used as a pawn again.  There is one point that is left bothering me, it said in the book that they never returned home, but at the end of the book they seemed to be doing just that...if they did not return home, then where did they actually go?  The series as a whole is very good, as a young adult series.","01 11, 2013",A3UVLALBZZ84B5,Alan D. Gunhouse,1357862400
6160,B001UFP5PO,"[0, 0]",5,"This was a fun sport themed story.  Hayden is the daughter of a hockey team owner.  She wants nothing to do with the sport that has taken so much of her dad's time.  She is just in town to support her dad while he goes through a rough patch.  Hayden has been in a relationship that seems to just be lukewarm.  Her best friend encourages her to branch out before she settles down.Enter Brody Croft who has the reputation of being player.  He is tired of playing the field though and is looking for that woman that he can have the whole package with.  When Hayden spots Brody sparks fly.  When she finds out he is a hockey player, well it is almost all over before it even begins.This was a fun story that left me wanting more.  That is one of the best recommendations I can give a book, one that makes you want to buy more.","03 10, 2014",A3I5TH6GGG2A9I,Ivory,1394409600
9767,B0049H96KK,"[0, 0]",5,I thought that I would really love this book but I didn't at all. It took me forever to finish and I wouldn't recommend it to anyone.,"03 12, 2012",A3U3VL8HEGAJ7W,Natalie,1331510400
770,B000W93AHO,"[0, 0]",5,Francesca Hayley was having an affair with Italian millionaire Angelo Falcone. She tells him that she can't keep having an affair with him. He isn't very happy with that decision.Three years later Angelo has another chance with Francesca but he never saw the outcome coming.Many people don't like books like this but this is the kind that I love and I can never get enough.,"06 22, 2014",A19PTWEC22PZJD,Crystal Newman,1403395200
4577,B000NY11RY,"[0, 0]",5,"I this book was great. I loved it. I have read every book that Bella Andre has written, This book is about 3 friends & how they find love. You will not be able to put it down.","12 6, 2012",A2AC0R7G71RP5C,Kiki,1354752000
2362,B0030MQIWE,"[0, 1]",5,"I was misled to believe that there would be gay content in this book. There was none. Sure, the erotic plots were hot but there was no M/M. Found out that the M/M part appeared in the third book; not this one.","09 4, 2013",A2TK933THRLUQF,"Jonathan ""2q2bstr8""",1378252800
7758,B004IEAEL4,"[13, 16]",5,"I had so many issues with this kindle book that I almost don't know where to start.The very first thing I noticed was the formatting.  One of things I love about my kindle is the ability to choose the font type.  This book as formatted some odd way that you can only view it in blocky font that can't be changed.  You can change the size but you are stuck with this obnoxious font.  I almost quit reading at that point but decided it was my own stupid fault for not reading a sample so I kept going.I am quite frankly amazed I finished it.  This book could have done with some major overhauling by a halfway decent editor. I found multiple incidents of spelling errors (liberarian instead of librarian is a good example).  The descriptive detail in the book was repetitive and distracting.  Here is a good example ""We have waited and watched, we thought they had left and then this.  Who ever it is, they had waited and watched"" or ""Quin returned to his office and went to his office""There is also the poor sentence construction through out the story.  It is a toss up if I noticed more run on sentences or fragments in this book.  Poor syntax and improper use of punctuation also constantly distracted me and ruined the reading experience.  At one point I was reminded of a high school English test I had where the teacher had deliberately made multiple errors in a story and the students were expected to find and correct all errors.As to the story line, it had potential but I just couldn't enjoy it.  The few times I was able to ignore everything I just mentioned, I found the writing stilted and boring.  Real people just don't talk like the ones in this book.  The writing  was very juvenile sounding and this could only be compared to a high school students class project.  If my teenager turned in this book for a writing class, I would expect it to come back with a C - at the very best along with a note suggesting the student resubmit it after spending more time on it.Because of all the problems I have just mentioned, this was only the second time in two years I have found myself requesting a refund for a book from amazon.  Considering the other time I asked for a refund was because I quit reading the second a pair of twin brothers started having sex with each other, that says a lot!  Even though I only paid $2 for this book, I felt ripped off and left with no choice but to ask for a refund.  Do yourself a favor and do not read this book unless you need a good example of how not to write a book.","10 31, 2011",AFIXEMW563WWG,S. weiler,1320019200
2939,B002D48NBO,"[4, 6]",5,"I got this as a free download,  and usually score them more generously,  but even free,  something's are not worth my time... I have to finish the book to give it 3 stars,  and I didn't,  so it gets 2.  5495 locations.Jim Richards is 60 years old, has only one friend and drinks 6 beers a night (he prefers to drink 8 but he's unemployed now) and he also lives with his parents, but they didn't seem to have much personality or input.  But it wasn't his character so much as the simple way that the story was told that lost me.  When pondering on who the killer might be Jim thinks: ""Honestly,  I wouldn't know what a killer even looked like.  All my crime books left that to my imagination.  On TV, they were the last person you would suspect, not very outstanding looking"" - and that's about the level of all the writing.  It was too banal and I wasn't engaged.  I let it go.Edited to add - I immediately received a very curt comment from the author and looking at the other reviews,  I can see a trend of bullying of any negative reviews,  which puts me off the entire matter.  I would never read anything by Bob Coates again... Bob Coates has since deleted his comment,  but the issue of his rudeness and attempts of intimidation are still true and I will keep this review up.","12 31, 2012",A14R9XMZVJ6INB,amf0001,1356912000
3847,B0032YXH2E,"[0, 1]",5,"This is a menage fantasy romance between two brothers and a female friends of the family - mfm only with no mm sexual interaction, thankfully. The character and plot development is a little shallow for my tastes and the pace of the romance a bit rushed, but overall this is a short enjoyable read.","07 18, 2013",A14J32LIATP6W7,Amazon Customer,1374105600
2275,B002GEDDYI,"[0, 0]",5,"This was an absolute gem.  I was laughing throughout the entire story.  It's a quick read, but packed full of action and comedy.  I don't know if I could have laughed that hard for much longer - the length made a good match for the tightly-packed story.  Trying to string the action and laughs out to make the story longer or trying to add more in to the story just would not have created the same punch.The action and laughs start from the very beginning.  Who would have thought that a medium would counsel sexually-frustrated ghosts so that they can transcend from the earthly realm?  Not only a fresh idea in paranormal stories, but a riot of laughs at the antics Andrews provided for the characters.Looking forward to reading the full-length novels in the Karma Consultants series.","10 23, 2010",A4A2TMVDXPUZ7,"Marie Rice ""Part Of The Whole""",1287792000
9125,B001IWL1ZM,"[1, 3]",5,"Not even Gone with the Wind, then again I don't much like Gone With the Wind.  This is a light, imaginative erotic book.  Lots of fun, and a good read.  The author has put together a future with multiple species, each with their own characteristics but reminds us the basic weaknesses and actions will no doubt be with us eternally.  I'm looking forward to the next installation of the series, which will no doubt again give me several hours of escapist reading pleasure.","06 23, 2011",A3CZD34ZTUJME7,Curmudgeon,1308787200
10080,B002AJ7X2C,"[0, 0]",5,"Don't make the same mistake! I'm getting the rest of the series tonight - I can't wait to read them!I'm shocked at these 1 & 2 star reviews here!SERIAL is NOT a book of three short stories.It's a short story. It contains an introduction, and an interview with the authors. Both clearly marked. Not titled - Chapter 1, and Chapter 3, or Story 1, and Story 3. And BONUS Surprise Story!!CLEARLY STATED ON AMAZON PRODUCT PAGE: ""SERIAL contains the short story, SERIAL, a Q&A; with Kilborn and Crouch, author bibliographies, and excerpts of Crouch's DESERT PLACES, Konrath's SHAKEN, and their collaboration with F. Paul Wilson and Jeff Strand, DRACULAS.""See my full review & join our discussion about SERIAL -[...]","01 6, 2014",A34HPQVP63B5PI,"Shadow Girl ""Shadow Girl""",1388966400
9042,B002EAYQ9A,"[2, 2]",5,"I couldn't put this book down. I love murder mysteries, and this was a good one. Every time I had time to read, I was thinking ""Oh, good, I get to read some more of this book!"" I'll be reading more books by John Luciew.One thing I do need to mention is that this book needed some more editing. Some of the paragraphs were indented and some weren't, and there were several typos. But there wasn't enough of a problem to pull me out of the story. The book was just too good to let the errors bother me.","10 6, 2010",A1L6TU2XC1JR3O,Lauralynn Elliott,1286323200
2602,B001GS7YZO,"[4, 5]",5,"I was eager to read this novel and downloaded it at the time it was 0.99. Big spender I know but I am glad I did not spend more. I was intrigued by the concept and some of the scenes of college life are both surreal and funny. Though that is all the positives I have for this meandering book. I mean there is no Jekyll Hide scenario, no ON/OFF if you will, Its like the whole book is more off than on, there is one speed and it is slow. Jamie Pepper undergoes an experiment to battle a disease of the brain. At first it seems effective, but is it really? Are these strange dreams he is having or is he doing things he is unaware of? None of it seems believable enough to me to warrant the climax. I will say that the life in the dorm aspect is entertaining and funny, but the novel as a whole was a big disappointment to me.","04 12, 2011",A1HLGYCK6RU7UI,Amazon Customer,1302566400
1732,B002HJV452,"[0, 1]",5,Good series. The paperback has all 3 in one book- be aware. different on kindle.,"06 2, 2010",A1MN0HCPIR0DUK,"Kari Howry ""Kari &#34;Book Fiend&#34;""",1275436800
1481,B002VFPS9A,"[0, 0]",5,my least favorite of the series.  There was no bad guy; no real problem to be solved.  Just two people at Disneyworld with hurt feelings and the inability to communicate.  I think i saw their problems on an episode of 90210.,"06 11, 2011",A306NZCEFJPOXC,Amazon Customer,1307750400
9355,B002AJ7X2C,"[0, 0]",5,I have been a fan of J A Konrath for some time now. I enjoy his writing style and the characters he creates. This book of short stories is a sample pack of some of his books. I will be buying and reading 2 of the books previewed here. This is a good way to get your feet wet if you haven't read his books yet.,"11 29, 2013",A8YT1R2REG3V2,Steve W Davis,1385683200
7401,B001QIGZZ4,"[6, 6]",5,"I am a Joe Hill fan since reading his work the first time. He doesn't disappoint.My Father's Mask was a great read--and I love my Kindle as well!!This story is also part of the 20TH Century Ghost book--also a GREAT read.I recommend these to anyone who enjoys authors such as Deaver,Koontz and Kellerman...oh yeah, and King.You should set aside plenty of time because you won't want to put these books down.","07 5, 2012",A3FC2NHA7USWWM,A. Fast,1341446400
4613,B0013N88EI,"[8, 14]",5,"I'm used to Julia James doing really involved books, where she leads you to think that the heroine is undesirable but in the end turns out to be the most awesome kind of woman there is. And I don't like her other type of book. I really liked this little book, if it could be called a book. The very first book of hers that I read was The Greek's Million-Dollar Baby, which was of good enough quality for me to proceed to buy at least 5 more of her books within the following days, and this is easily better.","05 20, 2009",A11TAGIXNN10QJ,Caroline L,1242777600
9674,B0039GL394,"[0, 0]",5,Stories are not very interesting which makes for dull reading.  I read the whole book hoping it would get better.  It did not.,"05 26, 2014",A3RTQQU3MSAR9E,Kathleen,1401062400
1925,B002BSH5YI,"[0, 0]",5,Good storyline...interesting plot...didnt like the ending but this leaves door open to a sequel...action-packef..great read.  Buy this book for some friend.,"12 29, 2013",AKKC48XGBYJDV,Queen bea,1388275200
