,asin,helpful,rating,reviewText,reviewTime,reviewerID,reviewerName,unixReviewTime
1073,B003XVYJ2S,"[0, 0]",1,"So happy it was free, but wish I can have the 30 minutes I wasted back. There were no redeeming qualities whatsoever. My recommendation...dont waste your time or enegy on it.","12 7, 2012",A1E33ER4JG5B11,Gigi111,1354838400
4422,B004N62M26,"[1, 1]",1,"Don't bother unless you find whining and immature behavior attractive or interesting.When our &#34;heroine&#34; is finally able to leave our hero, he was probably secretly relieved.This was so bad I didn't finish the book - a rarity for me.","04 2, 2014",A399811AF9YYZ,Amazon Customer,1396396800
11175,B0034G66FK,"[0, 0]",1,"I asked for british countryhouse mysteries and this book is far from that description.  I only read a couple pages. I will never again fail to avail myself of the ""peek inside"".","04 11, 2012",A57V5WU7TISI2,Amazon Customer,1334102400
483,B0039NMTFO,"[2, 3]",1,This book really skipped around. No high and low points and no big drama in the story. I have never been so incredibly bored,"01 11, 2013",A3K4UTHFR9C53T,Courtney,1357862400
5617,B004NBYBOI,"[0, 2]",1,"I have really enjoyed some of the N.N. series books, but this one just left me yawning.  Not enough to it.","09 25, 2011",A3RZQK6J8TNPM,Susan K,1316908800
2391,B004JN0GAI,"[2, 2]",1,I picked this up thinking it would be a short sexy story and it was certainly short. Other than that it was a total disapointment. Just don't waste your time. There was not character development or even romance. It was just a total waste of time and I was super disapointed.,"09 4, 2013",A1G3XQ9MCU9KXU,Maegan,1378252800
5992,B003E6M6Z4,"[1, 1]",1,"Essentially it has the same ending as in Ink Exchange.Besides, the dialogue was too sappy often.  I prefer wittiness to mushiness.","07 6, 2012",A3LPD4YNYWAQ51,Bill Noon,1341532800
1216,B0042P5GOO,"[0, 0]",1,I have to agree with others not one of her best.  Christian was always mad because of the attraction he felt towards the heroine and she was look I am such an innocent  dumb woman.  I had to skip pages in order to finish it.  I have read better stories from this author.,"11 1, 2013",A3AMYNXD1GN9AR,Aleyda Vazquez,1383264000
7000,B004D4ZQ3K,"[1, 5]",1,"I didn't even finish reading this book. My dislike had nothing to do with commas or the author's writing style, it's just a bad book.  Not even worth it if it's free.","11 22, 2012",A1Q4VBVZSV036U,Darcy G. Collins,1353542400
2392,B003RWS5Q4,"[0, 0]",1,"What a waste of time, I must've missed the number of pages or it doesn't say. Glad it was free, a good concept for a story but needs novel length.","06 3, 2013",A75GM4KDDWQWI,Nikki S.,1370217600
6266,B004J8HVQK,"[1, 1]",1,"I agree 100% with the other reviewers that this story had WAY too many details, to the point of just dumb. We don't need to know that the character opened the door with his left hand by turning the knob to the right and then closing the door behind him by using the handle to push it closed. And the use of ""and then"", ""and then"", ""and then"" all the way through became quite tedious. I was really hoping for a strong ghost story in a short story but ended up being bored. Plus it needed a little editing. Glad this was free!","06 9, 2011",A2L7HAMAPEF2FA,Lora,1307577600
4784,B004NIFODS,"[9, 18]",1,"I wasn't expecting much when I downloaded this book and I'm glad for that at least. The heroine (I guess she can loosely be called that) was a tramp. Now, I'm no prude but geez gimme a break already. I just could not like her and the two guys. The husband's behavior was totally inconsistent and not very believable. The second guy ""forgets"" about his wife much to easily for my taste as well. Anyway, as a supposedly ""hot read"" it just left me cold.","02 21, 2012",A37HI1E8F6267P,Amazon Customer,1329782400
5443,B0042RUL5G,"[0, 0]",1,"I started this book and was mildly entertained by some of it, though I found the ""transformation"" of the main character incomplete.  There were a couple of grammatical problems.  But what made me stop reading the book and not recommend it was the use of the word gimp.  First, the author misapplied it to the person she was describing.  But, more importantly, the word itself is a derogatory description of a person with a disability.  The author should be ashamed of herself.  I will not read anything else she writes and will not recommend her books to friends or my writer's group.","05 15, 2013",A1C9SRDF0OLJ5C,"Regina Drahnak ""notesinger""",1368576000
25,B0049H96KK,"[0, 0]",1,I don't know what I was expecting but this was not it in any way form or fashion. This book was not exciting at all and I think I ordered the wrong book by accident.,"08 16, 2013",A36AHBK2LIZRNG,Amazon Customer,1376611200
6761,B003XVYJ2S,"[0, 0]",1,"I got this book because I liked the cover art on the book and it was free.  Even though it was free it was a big waste of time and I only read about 1/3 or it!!!  I understand that I writer will occasionally use cuss words but I think F*** was used at least 2 to 3 times on each page which seems like really bad writing to me.  Also what is up with using the work arse (which I assume is suppose to be as*), this word was also way over used and irritating.  Im not a prude and my husband cusses all the time but I have never seen it used so much in a book and hope not to see it this much again.","06 4, 2013",AMTBKG5WJ8XY6,Becky L. Parkinson,1370304000
1782,B0046H9Z9U,"[5, 7]",1,just 3 days before she is to be a virgin sacrificed to the gods someone puts a hit on her. The sexy guardian angel of her friend saves her then tells her that she is not the first born but there is a prophecy that says she and another fire witch will join and stop the sacrifices once and for all.long winded... written in circles... I don't even want to think of the omnibus ...DELETE,"05 25, 2013",A30V9M9DZW8SFU,Gypsy,1369440000
11783,B003HKRVAW,"[1, 2]",1,I would like everyone to note the awesome pictures provided for this product.  Then notice that the pictures are not with a Kindle product.  So it works well with whatever that ereader is.,"08 2, 2012",A2EGORFN3BPPSC,"Christi S. ""Bookworm""",1343865600
578,B0034XRTS6,"[0, 0]",1,"Typical Alpha meets repressed human female, all the while fighting the attraction. This type of protagonist was a new twist, but the story was barely exciting.","10 30, 2012",A12DPYU3BD46QX,Kindle Customer,1351555200
2139,B000FDJ0FS,"[49, 57]",1,"The WSJ for Kindle is overpriced, and the customer service has gone completely haywire since the newspaper was bought out.  I have read and subscribed by Kindle, print edition, and iPhone app (WSJ Mobile).  Unfortunately, they are all horrible in contebt delivery--even though the writing is still superb--and try calling them.  10 minute waits to speak to someone in a different country who will put you on hold, and then when you try to cancel, it is abysmal.  More waiting.  I will never be part of WSJ Online, pinrt, Mobile or Kindle after my recent experiences.  Again, the company has been bought out and is now on its way out.  Beware.","02 26, 2008",A3775OP5VTX5ON,"Coolkayaker ""ck1""",1203984000
11576,B004BSGWN6,"[2, 3]",1,words can not describe how poorly written and racist this is. it had no point. i didn't get it..i just stopped reading . glad it was free,"08 25, 2013",AMXZEX5LOKDY6,britt,1377388800
6859,B0047742HY,"[2, 4]",1,"The author believes they have the solution to pretty much everything if only the world will take the time to read his work.  I tried, but there are lots of words saying nothing. I made about 10% of the way into the book before giving up. I did not find any well defined thoughts that were at all enlightening.  I still have no idea what message he was trying to send.","03 5, 2013",A2UGXNH4G0DBWT,James Jenkins,1362441600
9370,B0034KYUUO,"[1, 1]",1,"the characters were flat and undeveloped, it seemed like the writer was trying for 2 books, one a disaster book and one a soap opera romance with the obligatory sex scene to spice things up.  the beginning started off pretty good but it bogged down real bad and i had to keep flipping pages to find something interesting---this was supposed to be about a tsunami coastal event, right?  but, it wasnt, not really.  i felt tricked.  its just a soap opera.","02 21, 2013",A1YUNDULXANI5N,Jazzy,1361404800
4625,B002DUCRI8,"[11, 16]",1,After reading all the glowing reviews about this book I bought it.  It sounded so wonderful & about all the things I like to read.  I was disappointed I'm sorry to say.  I found it slow going & a bit boring.  I finally did finish the book but personally for me it wasn't worth it.,"01 19, 2012",A2QH3XM6K3MEE,mtngal,1326931200
6232,B00427ZKI4,"[3, 5]",1,"Generally I'm one of those people who, when I start a book I read it all the way through. I couldn't with this one. The main character drove me crazy from the get go. She's not much younger than me but she acted like a teenager, I wondered if it hadn't been written by one. I admire people who write and put their work out there to the world, and I hate to say it really but I wouldn't waste the money on this. It's repetitive to the point of insanity. I'm sure the story line is fine, I think I would have enjoyed it had it not had the issues I just couldn't get past. I found myself skimming over it by chapter 5 and finally had to stop reading it altogether.","10 1, 2012",A3087SP1WRSV1F,Joboza13,1349049600
8579,B0037263Y0,"[1, 8]",1,"No value here for readers. I am aiming my one star to average this book lower. I would not even bother with a review, except that this is a total waste of kindle space...and I am a reader. Gave it a half hour in case it was ""slow"", then dumped it to the archive, unfinished and sorry to have given up the time.  the editting and grammar were competent.","07 7, 2011",A1KYILM86JV4OB,"Diana Lynn ""casa diane""",1309996800
6734,B003SX12CQ,"[2, 2]",1,Funny I was going to title my review HUH???? but someone else felt the same and used it.I'd say this was a waste of paper but since none was used I'd say it was a waste of my time even though it was free.OK so you find out that Minerva had an abusive marriage. Her husband belonged to some group of rufians that they never go in any detail over.Her son married a druid which I still can't figure out where that made any difference in the story.Minerva meets Gregory a man interested in the quilt she is working on and becomes a visitor frequently coming for tea.One of her deceased husbands friends from this group he belonged to calls on her to start and abusive relationship with her. Gregory surprises him and stands up to him and just like that the other guy goes running. Gregory admits his feelings for Minerva.  I got to the last page and flipped it to the next when I realized that was the ending.  Glad now it wasn't any longer.  Don't waste your time.,"03 11, 2011",AE5U8BWEJSHOH,Amazon Customer,1299801600
1376,B004NBZDZO,"[11, 13]",1,"Waste of time and money.  Story jumps all over the place; is it about ghost, the devil or a serial killer?  I still don't know and don't care.","11 14, 2011",A1ZTCM54AXBQXZ,"Jean Farrell ""Jeanie NJ""",1321228800
5771,B004EHZS20,"[5, 7]",1,"I downloaded this on the spur of the moment in a vain attempt to entertain a 2 year old.  Well, it didn't work.  The pictures were obiviously scanned and the resulting characters for the text were barely discernable to me, let alone a 2 year old.  I'm sure this is a great book in print, just not on Kindle.","11 6, 2011",A17FT51T335LCU,Tenchi in DC,1320537600
5177,B002LZNBD0,"[0, 1]",1,I had a hard time finding it sexy and with as much bed hoping and clownish behavior going on I some how found it all just a bit boring. I was disappointed.,"01 24, 2011",A4K244AQ92UJ3,"MonaLisa ""Loves an Alpha Male""",1295827200
3554,B003E3603Q,"[1, 1]",1,"Breanna is betrayed by her fiance and best friend and leaves town. Nine years later, she comes back for her sister's wedding and comes face to face with the man who broke her heart.What frustrated me about this story was how everyone was pushing for her to hurry up and forgive Troy and just get back together. Nevermind the fact that he cheated on her with her best friend, got her pregnant and married her. Yet, Troy keeps asking how she can forgive Jana (Tim's wife) and not Meg. Newsflash, Troy. Jana wasn't her best friend!! I don't understand how everyone was so understanding of what Troy did and put it down to &#34;oh, but he was drunk&#34; or my personal favourite &#34;he's just a man&#34;!I do love second chance stories and reading how the hero and heroine find their way back to each other. But this was more depressing than anything. Not my type of story.(If cheating isn't really that big a deal for you, then you might enjoy this book :) )","04 13, 2014",A18M8XNFCI47HU,RM King,1397347200
2170,B004C44LBY,"[1, 1]",1,"I normally like this author, but this book wasn't very good. The female was just a weak chic that I couldn't like at all, and the guy was just kind of there...didn't like him, didn't dislike him. Just really didn't care. The story was bland and uneventful. The only thing that happened was when her boss finally crosses the line and starts groping her. Jake saves the day but then Mia isn't sure of she's going to quit because she really needs the job (excuse me...so you'll just go ahead and have sex with your boss then? Because that's what it seems like). Jake finally convinces her to quit by promising to take care of her (see what I mean my weak). So she quits but doesn't nothing about the sexually harassing boss. Yep, lets just leave him to harass the next poor girl who gets stuck working for the guy. I just can't stand weak female leads.My issue with the writing was that every other paragraph (literally) had &#34;as if&#34; in it. &#34;As if she couldn't resist&#34;, &#34;as if he didn't want to let her go&#34;. It was really annoying after awhile.Book 1 in this series was much better. This one almost read like the authors first work or something, it was really that bad. Not sure if I'm going to read the next one or not. I'm nervous now....","03 3, 2013",A3EWPFQXLZB23D,Amazon Customer,1362268800
6623,B0031Y9CPG,"[1, 2]",1,"I'm all for a short erotica, but there was no erotica to this short story.  This idea could have been turned into a long hot and steamy in depth novel but it was lacking in development.  Skipped conversations and dialogues made you feel left out of the story.  Sex was nothing to write home about, not recommended by me sorry.","06 24, 2013",A1QDUJ2F7TWX3B,J. Robertson,1372032000
11741,B00408AQ98,"[3, 4]",1,"Quite possibly one of the most boooooring books I have ever had the misfortune to download, the characters were lame and irritating the whole thing sucked. I found myself flapping the pages in desperation praying for it to end, Im glad I downloaded the free version first cause If I had been stuck with one that I had paid for I would have wept.. (dramatic I know)","07 4, 2013",A2OHUNKZQDPZ6Q,terrified,1372896000
625,B001IP0UII,"[1, 2]",1,"Really?  I usually like Lorelei James, but this story was just plain distasteful!!!!  Trashy, trashy, trashy.  Better to have a great love story with just Billy.","05 19, 2013",A2AJSL0NNGGAGX,Nancy,1368921600
9646,B002TSAORU,"[4, 8]",1,"The characters were boring.  The story went nowhere.  I got to 20% and tried to keep going, waiting for something, ANYTHING to happen.  I couldn't focus at all because I just wasn't interested.  I gave up and deleted this.","10 24, 2011",A27R5O5WN32YIU,Scoobalicious,1319414400
576,B00332F4YE,"[1, 3]",1,"A lot of the reviews on this book were conflicting, making it really unclear if this would be an enjoyable book for me, so let me just speak plainly about it: I thought it was a waste of the time it took me to grind through 24% of this book.  The rapper was extremely difficult to understand speech wise, probably because I didn't have an ebonics dictionary right next to me.  The woman seemed to waffle back and forth about seeing this guy, and there seemed to be little or no history built into these characters in that short time frame of the book. Perhaps further along in the book, there is some insight as to why these two people act the way they do, but not being able to understand the speech patterns or methodology of these people made it too difficult for me to be able to care enough to get to that point.  Thank goodness I picked it up for free, as I would have hated to waste money on this book.","01 17, 2013",A36EGGW6JYU01R,Victoria Goldy-Rhodes,1358380800
10442,B004E3XVIM,"[12, 21]",1,this is not a good book. one reviewer is right~~silly dialogue and not well done. if you like reading about fighting then you might like this. but if you want a decent read....then look elsewhere. i skimmed the final two thirds of the book and couldnt wait for it be done.,"03 9, 2011",ARDOI5869P1H5,"Elizabeth A. Everson ""elanna""",1299628800
10153,B004KZOQZG,"[1, 3]",1,"I gave it a good try - the premise was really good but I could not make it through this one. The plot moved very slowly and really needs an editor to cut out some very poor dialogue and extra information that is not relevant.The dialogue sounds very stilted and written at most at a high school grade level and that would be a stretch.The main character Chloe is from California yet many British words for things which she would not use.Main story is sidelined by the relationship angles. She loves 2 guys - Tristan who has a unique story and Oliver - less interesting. Both of these guys are Ok with her not being able to make a choice. Much time spent developing this but again every time Chloe texted one of them it's in the book, if they don't text back, it's in the book, lots extras that detract from the story moving forward.Got to 60% done on my kindle then gave up/","10 21, 2011",A2YEOTI6GB7DEQ,"Jill Craven ""jcc""",1319155200
1976,B004AYDJM8,"[0, 0]",1,Book is to short.... waste of time. Just when it starts to get good it ends!!!!,"07 15, 2014",AVDZZFKFEMM42,,1405382400
8451,B004GEAGUA,"[0, 1]",1,"I thought it was the worst read of all the Kindle books that I purchased and I was very disappointed.  It didn't address the topic well and the Useful Ways were pathetic.  I couldn't understand why those persons responsible at Amazon allowed this book to reach their approved books list.  It certainly put a large question mark in my mind about Amazon's ability to make quality choices. If I knew how, I would ask for my money back.  Cliff Mitts","03 3, 2013",A1BQJ1WF16UH5F,Clifford Allen Mitts III,1362268800
2082,B004DCB65O,"[0, 1]",1,I don't know why I finished it.  It was beyond weird and stupid.  I don't know how many more words to use than that.,"04 29, 2014",A39ZKQLW5WC492,"Sandra ""Kindling""",1398729600
4317,B003RWS5Q4,"[0, 0]",1,I only read about two pages of this book and thought it was terrible. I hated the stupid descriptions of the characters movements and was just annoyed at the writing. Don't waste your time.,"05 15, 2014",A279X8Q86JF5VR,suebee,1400112000
5537,B00408AQ98,"[9, 9]",1,"Appollyon answers the call of a witch.  Is the attraction lust or love?  It is a very thin plot of getting revenge for being dumped, and mostly a rather juvenile ploy for a lot of sex scenes.  Sometimes less is hotter than more...and a good storyline would help.  Disappointed.","05 25, 2013",AZLI4D9UAWKH9,Teresa,1369440000
8405,B001SN83KM,"[2, 2]",1,"This has to be the worst erotica I have ever read!!  The story line is all over the place...in one scene they are talking about a sex fantasy and then the next line she gets the phone call that her son died.  Just no rhyme or reason to any of the scenes.  Most of which weren't good anyway.I would be upset and want my money back, but I got it as a free download, so I can only say it was a complete waste of my time.Don't bother.","01 18, 2012",A2QQ0TO43K5KV2,Dr.Pepper mom,1326844800
8461,B000R93D4Y,"[0, 0]",1,"I couldn't' finish this.  I'm sure it's a great erotic novel, but I guess I was expecting some sort of plot.","08 21, 2013",A31UNUB2O3L4DN,Meryl A. Ferguson,1377043200
8625,B003KRP2VW,"[3, 4]",1,This took all of 10 minutes to read and I paid for it!  It was a prelude at best.  I am sure the other reviews are from friends.,"11 4, 2010",A110D5HIO6S2XG,Fan,1288828800
6320,B004MYFUCI,"[0, 2]",1,I expected more than this book delivered. One or two sentences about an important event in history is not a viable option. There could have been more about how events impacted history.Timeline of World History,"10 8, 2012",A2XJ0V4SBH0LFV,Danny D,1349654400
8259,B002QHWOEU,"[0, 2]",1,"Horrible, plastic characters. I know we are supposed to find Aggie quirky and unconventional but she comes across as annoying and self-obsessed. I won't be finishing and am very glad it was free.","07 6, 2014",A1NF88AZFO3ID2,J. Burk,1404604800
5550,B004183LTE,"[1, 1]",1,"Maybe I'm expecting too much from a .99 book and, to be fair I bailed on it very quickly, but it seemed to be heading into the cute/flippant style. And our heroine seemed to be yet another of those nosey types, nosey without real reason or justification, let alone responsibility. Seems to me there are enough of these around.","07 25, 2011",A2Y1839GKBEZ0A,Richard V. Collins,1311552000
7222,B004DNWQ98,"[12, 22]",1,"This author should be ashamed enough to go back to school...learn to spell.  Learn punctuation.  Take her Editor with her (or get new Editing Software)...  I've never seen such a massive train wreck in reading.  Publishers must be beyond desperate to publish such catastrophic, error riddled trash.  Not worth one star...not even if the story were remotely close to being good.And WHO in their right mind would give this typographical ridden drivel five stars??  Most likely friends and family of this poor excuse of an Author.","02 13, 2012",AL4D6OHMS2Z9P,"M. Rutherford ""Tbascobuzz""",1329091200
8947,B004LROWWU,"[0, 1]",1,"These three stories all feel long.  Really long.  They take forever to build up to their point and when you get there, they just aren't that scary.  Although the details varied, there was a dreary ""They were dead all along!"" sameness to them (not as if that is the literal end to each story, but really -- close enough).  There is a lack of fresh thinking or detail and a willingness to settle for the cliche (teenager who kills his family loves Jim Morrison - yawn).Three tales of ghostly tedium.","12 14, 2011",A3A7FF87LEVCQ1,morehumanthanhuman,1323820800
11401,B001V9KG4E,"[27, 36]",1,"Although this title only costs $1, I still expected an ending. The sample was good, but I wish the Author had made the story a lot shorter, and then perhaps there would have been room/time to actually write a proper ending.Be warned if you like the sample, be prepared for a lot more of the same thing over and over and then the story abruptly ends. I wish I had simply stopped with the sample, but I thought what do I have to lose - it's only $1. In retrospect my time was lost. I have so many other titles waiting to be read.","08 24, 2009",A1RW7RVQV5O6DE,Rob Glen,1251072000
7607,B00413PU5M,"[5, 6]",1,"While this book had some redeeming qualities, the best being the friendship between Jasmine and Wiley/Rihlia, I just cannot get past the fact that (slight spoiler) the male protagonist/love interest feels that it is all right to restrain and touch the heroine in a sexual manner even though she is furious and telling him no. Sorry, but that's rape. Even if she gets turned on, it's still a form of sexual assault. And we're supposed to root for them after that? It left a sick feeling in my stomach.","07 5, 2011",AF3BC277T9D8V,Irena,1309824000
11070,B002D48NBO,"[0, 0]",1,I tried to read this and I just couldn't get into it.  I read a few chapter and it wasn't what I wanted...,"10 17, 2013",A3AKE9DYXQMW1W,Kristi  Behne,1381968000
11396,B0041D88RO,"[5, 7]",1,"This book is poorly written, poorly translated, or poorly written and translated.The wording is so awkward as to distract from the story and the dialogue is stilted.  There are way too many characters that are poorly differentiated.I understood WHAT happened, but I had no idea why.  Was this a type of magical realism or am I supposed to think that things like this actually happen?  Putting the word ""Mystery"" in the title was misleading - this isn't really a mystery.The characters didn't seem realistic - they were always either losing their temper or on the verge of losing their temper.  One character was presented as being on the verge of a nervous breakdown for five whole years.  People walking around London just happen to run into people critical to the story, as if London is a small town.  Jokes are hokey and unfortunately frequent.Skip it - even for free, putting yourself through this isn't worth it - unless you happen to have won immortality in an inexplicable game and have time to read a limitless number of books.","08 16, 2011",A3A7FF87LEVCQ1,morehumanthanhuman,1313452800
2935,B00436EZGC,"[1, 1]",1,"This isn't the only book of this nature by a long shot, I just don't get it.Basically, the idea is that David bailed on Ethan years ago because he had a thing for him.  So, Ethan puts together an elaborate ruse to get David on an island alone.  Then, he tells David that he doesn't get any food or shelter unless he submits to his whims, and that he can't leave.The author kind of tries to paint David as conflicted rather than completely against the idea, but really - it shouldn't matter should it?  Even if some part of someone wants someone else, they should still get to choose.  And no, having food held hostage while the other person gets you worked up and then pretends your final acquiescence is consent is not a real choice.I can't figure how anyone thinks this stuff is romantic at all.  BDSM is all about the submissive partner having the power to put a stop to the behavior or the relationship at any time.  Once you take that away, it isn't games between consenting adults, it is just bullying and abuse of power.  Bullying and abuse aren't romantic, even when the victim claims to be OK with it.  I spent the parts of this book that I managed to finish feeling awful for David, who was being bullied into doing something he did not wish to do.I do wonder why we've managed to reduce the prevalence of rape fantasies in m/f romance, but people still accept it in m/m romance.","06 14, 2014",A3KQ4AAE1CUPN7,"Estarianne ""Fantasy Mom""",1402704000
524,B0044KM2L2,"[0, 1]",1,"While I loved (LOVED!) the Chaos Walking trilogy, I didn't like this story at all. The Viola in this story is more of a ""typical teenager"" than she is in the books -- all she did was whine, mope about, not appreciate what her parents and others did for her, and whine. Did I mention whine? Because she sure did whine.Maybe younger folks are interested in reading about characters like that, but older ones might want to skip this (even though it's free).It is a YA book/story, so I'm not blaming Ness for making her a realistic teenager, I'm just saying that as an adult, it was no fun at all to read.","11 27, 2013",A3DP6WV8KGESEV,Thistle,1385510400
1072,B004C44556,"[0, 3]",1,"I've read other works by Joshua Graham, so I knew what to expect before I opened this story. I made it through his other stories, but this was far too preachy for me. When I want a sermon, I'll go to church.","12 30, 2012",A2UH7EMPH4GK2L,"Maria Miller, Author ""Maria""",1356825600
360,B0039NMTFO,"[5, 6]",1,"Possibly the worst book I have ever read.  The beginning is positively excrable.  I can see that this book was started when the author was very young.  The sex scences would be laughable if they did not make me squirm so much.  I have no problem with erotica, rather enjoy it on occassion, but her scenes are jarring.  One minute they are caressing and kissing, next his c@ck is pounding her... well, you get the idea.  Do not make the same mistake I did, you will just loathe yourself afterwards.","07 11, 2012",A3AOR3Q8769B2N,Tech Geek,1341964800
2413,B00309SCW6,"[1, 2]",1,"There are times when I wonder how certain novels/novellas make it into print. After reading this very short novella, this is one of those times.The storyline was very dull and boring, the sex luke warm. I found the characters to be nothing special and overall, nothing in this novella stood out. The writing itself was also lacking.The best thing about this novella was the price. It was free and I can now understand why.","01 2, 2011",AXLAYEWZ5WMHM,A Customer,1293926400
655,B004HILZDW,"[0, 0]",1,"Definitely not what I expected. Cut to the chase quickly. A little romance, male bonding, tear jerked, happily ever after kind of story.","03 6, 2014",A1UCGBDNHGKNCP,Ryan Jackson,1394064000
9877,B004KA9JDK,"[2, 3]",1,"This is the kind of review I hoped I would not have to write but I'm afraid this novel defeated me.  Giving the author the benefit of the doubt, English is not his first language, something has been lost in translation.  I tried very hard to find rhythm and depth in the writing but was unsuccessful and the dialogue was stilted and nave (but not in a good way).  I'm afraid I couldn't warm to the characters either as they were unbelievable and verging on caricatures', particularly the women.  There may be a premise of a solid story in there but I couldn't wade through to the end to discover it and I really did try.I received this free in exchange for an honest review.","03 9, 2012",A3IUDU2X5C1MNU,lesleymc,1331251200
1877,B002XOTPZW,"[2, 3]",1,"This book had a lot of potential - vampires, sexy independent heroine... and then it fizzled. I like a little character development with my sex scenes. There wasn't any in this book, and I never got why we were supposed to care about any of the characters in the book, much less their sex lives.","01 3, 2011",AF3BC277T9D8V,Irena,1294012800
6982,B0034KC3TY,"[0, 2]",1,"I can't remember anything about this book, so it must have been very forgettable and a complete waste of time and money","08 24, 2013",A1WIGLDJ491TXW,Mrs. Schrobash,1377302400
10888,B003NHSTZ0,"[1, 1]",1,"This was a boring book. There needed to be more of a back story to make it plausible or maybe give it a little meat.  Unfortunately, neither the sex nor the premise worked.  And of course, the requisite bad grammar.  I don't know why I don't give up on these amazon ebooks by random authors because they just keep getting worse.","11 15, 2012",A1FMMK4M1GHIVO,Bookworm,1352937600
6090,B0038KX8S0,"[1, 2]",1,"God I hate books like this! Hate them! If I were reading this on paperback it would have been in shreds! This guy treats her like s#*t and yet whenever he touches her she just can't control herself. She's like a freakin' ally cat in heat. She has no pride! And he's an arrogant prick. Hate, hate, hate the characters! If I could have, I would have given this book a zero.","09 6, 2012",A3DSR0Z5ILZ423,Anne,1346889600
5751,B002F3PPVE,"[3, 4]",1,"I really liked  the idea behind the book, but got really bored reading the book. Even if I had read the ""real"" book instead of the excerpt from the Kindle Download, the way she wrote and what she wrote just really bored me.","04 17, 2010",A2LL3XHUCNEM42,Monica Taylor,1271462400
11827,B004CFBINC,"[45, 50]",1,"Guy:  What are you reading?Me:  It's this book about a woman who is on the run from a hit man.  She leaves her entire life to hide in Key West.Guy:  Why does he want to kill her?Me:  She saw him kill somebody, testified against him during the trial, and then the verdict was thrown out.  He thinks that if he kills her, she won't be able to testify against him at the retrial.Guy:  But if you kill a witness, their testimony from previous trials still goes on the record.  So that wouldn't even work. Why was the verdict thrown out?Me:  Apparently a juror knew the victim's widow - they went to nursery school together.Guy:  That's all?  I don't think they'd throw out a verdict for a nursery school connection.  Why don't the cops help her?Me:  The hit man had a cop he bought off and that cop happened to be the one assigned to track his movements.  Also, she hired a bodyguard - she had enough money to do that - but she didn't like feeling watched.  It made her uncomfortable.Guy:  Yeah, it's so much better just to abandon your life, job, and home than to feel uncomfortable.Me:  Anyway, she marries a total stranger so she can change her name.Guy:  But a name change like that leaves a record.  She'd be easy to find then.  Why would a total stranger marry her?Me:  He wants a judge to give him custody of his niece so he has to marry a respectable woman to impress the judge.Guy:  So she didn't even tell him that a hit man was after her?Me:  No, she did.Guy:  And he lets her around his niece?  That's crazy.Me:  Yeah, there are lots of holes.  I don't even know why I'm still reading it.Guy:  Let me guess - they fall in love and overcome danger.Me:  I haven't finished it yet, but probably.  Probably.","08 21, 2011",A3A7FF87LEVCQ1,morehumanthanhuman,1313884800
2061,B0040SXX0C,"[3, 4]",1,"I love this author's Bubba series and the Veiled Eyes series so purchased this. It has the disclaimer that it contains ""poo poo language"", a little  ""poo poo language"" hardly describes what is in this book. I'm not even sure how to classify it, though  comedic erotica comes close. It reads like a bad porn rag. I removed it after 5 pages. There should have been more warning about explicit sexual content and language. It has made me hesitant about buying anything other than a Bubba book from her again. I will be contacting Amazon for a refund.","03 7, 2012",A1C0D6YUGZUJGI,"D. Bosshardt ""MontanaMuse""",1331078400
10149,B003ATPPVM,"[0, 2]",1,"I deleted this book before I finished the first chapter.  I could not tolerate all the vulgar language.  Anyone can trash talk, it takes someone who really enjoys their craft to draw a word picture without using vulgar language.","02 4, 2013",A23XP1AZO8C3MS,V.Willson,1359936000
10100,B003M5IP2A,"[0, 0]",1,"ICK!!!!if your into guy on guy action..fine..but I'm not  for me a menage with a one woman should revolve around the woman...and her alone at least sexually and romantically...in the Daly series only 1 manis REALLY interested in the woman and the other 2 are in a homosexual relationshipwho just happy to like sexing a woman occasionally... She's not really roping a &#34;Team&#34;she's only really getting one man who wants to dominate her and share her at timeswith his gay best friends...if that's what you want, fine..what hacks me off is book like this doesn'ttell you that up front..you have to plunk down your 3/4 dollars to find out..she's supposed to be sharedby the men and having to share them with each other....that's not my fantasy...","06 30, 2014",A2J8WQHKV75MAS,T.Sutton,1404086400
11952,B0014JD6PC,"[4, 6]",1,Was really expecting a lot more sources and stories as opposed to a lengthy story of her her mother's death and the ways she feels like she has connected with her and others after their deaths.,"09 19, 2012",AB358K0HDMPAI,A. Schmoll,1348012800
9043,B00433TCJ0,"[0, 0]",1,The whole plot line is built around a huge misunderstanding and people who have serious communication issues.  Complete waste of my time.  I would be thoroughly pissed if I had not gotten this book for free.,"07 1, 2013",A3H80IMLRWQKQT,Vee,1372636800
7308,B0045OUST0,"[0, 0]",1,Word to the WISE: This book is NOT worth your time or the space on your kindle believe Me!! Very UNSATISFACTORY!!!! The storyline is lousy!,"03 31, 2014",AL4U1EJS2VTM1,T.L.W,1396224000
8277,B0042X99OO,"[0, 2]",1,"Because this book talks about archery as a part of the Zen experience, Amazon's search engine keeps giving it as a legitimate return, when searching archery information available in Kindle format.  While the book might have information as to how archery plays a part in the pursuit of Zen, people need to realize that there is virtually nothing within the book that will help an archer.  In short, Amazon really should remove the archery tag from the book that makes it appear in 'archery' searches.","04 2, 2013",A2LY7TKYYUM1UA,Amazon Customer,1364860800
